,FrameId,x,y,z,Area,Surfaced
0,1004.0,37.9709977937985,-10.522215037438404,10.752470374085169,9473.0,1.0
1,1005.0,39.44251785311729,-10.462828741070766,10.164632765742018,9138.5,1.0
2,1006.0,41.1338442426777,-10.353607798709238,9.215840422084655,8647.5,1.0
3,1007.0,42.79481109463184,-10.148294647842475,7.216554777576059,7919.0,1.0
4,1008.0,44.03001216976659,-10.258119462422096,4.135561460017393,7786.0,1.0
5,1009.0,45.32051832507948,-10.303498193951834,3.532127038991768,8141.0,1.0
6,1010.0,46.819419838689406,-10.350617739553687,3.4351058255762634,8682.5,1.0
7,1011.0,48.017067149491886,-10.438088652850395,2.3561124399133604,9261.0,1.0
8,1012.0,49.23446082816249,-10.533669520463185,1.8739547562547116,9780.0,1.0
9,1013.0,50.50797418136333,-10.536946148563384,1.6754363663638348,10427.5,1.0
10,1014.0,51.64467963350909,-10.634226109235517,1.8487295246741926,10867.5,1.0
11,1015.0,52.92465540422622,-10.67720697769594,2.2444358963790574,11193.0,1.0
12,1016.0,54.24838150237536,-10.675645601689341,2.3690135980428515,11284.0,1.0
13,1017.0,55.529186680231625,-10.672255511106568,1.680125946086104,11408.5,1.0
14,1018.0,56.95579953519346,-10.7182764340752,1.2709440974143273,11251.0,1.0
15,1019.0,58.43105207243665,-10.666950407983707,1.1358113504430882,10911.0,1.0
16,1020.0,59.85230187018479,-10.665459296248482,1.3444816499402172,10419.5,1.0
17,1021.0,61.44637217600774,-10.61646226239747,2.0968938215841284,10121.0,1.0
18,1022.0,63.08869040661801,-10.611554378089659,2.585904400215764,9570.5,1.0
19,1023.0,64.42483169692163,-10.51266115583921,2.3147730919900216,8920.0,1.0
20,1024.0,66.10254200984,-10.454527884297676,0.8773364611329839,8564.5,1.0
21,1025.0,67.7031229683176,-10.399478888276606,0.34268446352550974,8230.5,1.0
22,1026.0,69.53505898310559,-10.485782163607007,-1.612582444086856,8719.5,1.0
23,1027.0,70.97239830330733,-10.573188240773561,-3.8167746806167413,9339.5,1.0
24,1028.0,72.57120337987449,-10.668469880620009,-4.52885139528063,9683.0,1.0
25,1029.0,73.9110192098203,-10.761960334688167,-4.905844875901239,10279.0,1.0
26,1030.0,74.91526386937983,-10.812610448518813,-3.4412449825850775,10478.5,1.0
27,2090.0,37.70149864137079,-10.418526459204788,-3.6467481328691598,7873.5,1.0
28,2091.0,39.81590823263637,-10.280632617666445,-2.7306961206458293,7597.5,1.0
29,2092.0,41.400788799392856,-10.323030687381737,-2.6869960572878266,7612.0,1.0
30,2093.0,43.23406380352015,-10.321989565167028,-2.4295440527934193,7830.0,1.0
31,2094.0,44.72542461873907,-10.359732462988422,-3.7668299264853253,8199.0,1.0
32,2095.0,46.29580538777064,-10.592101463047799,-6.309509488420922,8831.5,1.0
33,2096.0,47.72848680093222,-10.542080573613498,-5.429072943806835,9178.5,1.0
34,2097.0,48.98302667330126,-10.488392815356354,-5.972035859292468,9489.5,1.0
35,2098.0,50.198564272295506,-10.531832656110993,-6.162868480910415,9809.5,1.0
36,2099.0,51.703657015066455,-10.431536410288919,-7.059334482990126,9833.5,1.0
37,2100.0,53.17996866644742,-10.380060643343944,-7.038785091513374,10075.5,1.0
38,2101.0,54.75128230204346,-10.373726580977115,-8.195854182354251,10148.0,1.0
39,2102.0,56.37623258037966,-10.371368771855668,-8.412551965558704,10289.0,1.0
40,2103.0,58.10337124166083,-10.318092988187514,-8.62664329565632,10243.0,1.0
41,2104.0,60.11566698127197,-10.410689844182128,-10.403938777429076,10686.5,1.0
42,2105.0,62.17855955921853,-10.453950015356613,-9.670119966253482,10464.5,1.0
43,2106.0,63.89211540262931,-10.400115572864426,-9.12064271228566,9892.0,1.0
44,2107.0,65.6307310218103,-10.356371322468155,-8.225745100881163,9581.5,1.0
45,2108.0,67.35218475162854,-10.398599283130059,-9.111214129404395,9769.5,1.0
46,2109.0,68.87811470973453,-10.351183781199905,-8.096720030988989,9542.0,1.0
47,2110.0,70.53323343991171,-10.398498149388399,-8.607242907023833,9707.0,1.0
48,2111.0,72.19130897925454,-10.398971727239239,-9.083495289480645,9957.0,1.0
49,2112.0,73.52715403276156,-10.543030345924542,-9.803281291740955,10423.5,1.0
50,2113.0,75.26703031134467,-10.589800081691301,-10.530093951684826,10849.5,1.0
51,2308.0,37.38592403034829,-10.505931939945718,43.92814757182074,7475.0,1.0
52,2309.0,38.407191812747236,-10.500977723947628,43.150304037586075,7340.5,1.0
53,2310.0,39.412848008428846,-10.494493326610048,41.98234551206892,7302.5,1.0
54,2311.0,40.553893766503336,-10.527034522431592,41.598374768798124,7022.5,1.0
55,2312.0,41.630173784619295,-10.521514812341085,40.6432502289139,6922.5,1.0
56,2313.0,42.71686859024133,-10.516033825607991,39.702123242802486,6961.5,1.0
57,2314.0,43.893728865296346,-10.51031715365842,38.739267352319864,7024.5,1.0
58,2315.0,45.34853397579523,-10.32584929921034,35.930268165708476,6494.5,1.0
59,2316.0,46.321891622904346,-10.315511992056301,33.99633344318996,6442.0,1.0
60,2317.0,47.711951964082914,-10.30887779337964,33.000398820039514,6413.0,1.0
61,2318.0,48.91124472015904,-10.342280925703793,32.324282268027375,6339.0,1.0
62,2319.0,50.20725336718949,-10.339375696011505,32.08129630200583,6300.0,1.0
63,2320.0,51.50668619317534,-10.336582733663214,31.86431471701851,6303.5,1.0
64,2321.0,52.72491888154653,-10.32757987411799,31.24820879616503,6490.5,1.0
65,2322.0,54.032060122766204,-10.32515510937412,31.08098283501598,6667.0,1.0
66,2323.0,55.34188304161385,-10.361761700259958,30.939787828107878,6868.0,1.0
67,2324.0,56.523351745709746,-10.31782067904939,31.073254074716395,7070.0,1.0
68,2325.0,57.757820383908005,-10.35321406084741,30.556238564657868,7115.0,1.0
69,2326.0,58.99750705434622,-10.306590865161468,30.054116880349216,7229.0,1.0
70,2327.0,60.132558302490416,-10.257069360713192,28.919333986294916,7523.0,1.0
71,2328.0,61.39902374271569,-10.25154675633755,28.00247224685298,7758.0,1.0
72,2329.0,62.58877220688446,-10.20275091290172,27.110270008759514,7908.5,1.0
73,2330.0,63.84053493860827,-10.192865093927892,25.99422293255357,7947.0,1.0
74,2331.0,64.99228244548868,-10.18891151686811,25.372090587029135,7900.0,1.0
75,2332.0,66.12542617979045,-10.143723185822047,25.232540286694427,8069.0,1.0
76,2333.0,67.40285986474208,-10.18166789581296,24.870588013053627,7976.0,1.0
77,2508.0,42.66587580117527,-10.332747356934929,-8.241176582722096,7263.5,1.0
78,2509.0,44.13151104814093,-10.42659962743979,-8.346762683962206,7716.0,1.0
79,2510.0,45.29338900479697,-10.56942267336927,-10.451937382343191,8199.5,1.0
80,2511.0,46.805365102384265,-10.620213390835222,-9.248996003888836,8570.0,1.0
81,2512.0,48.32512264656991,-10.71407268112484,-9.596092021849259,9363.0,1.0
82,2513.0,49.47393314811764,-10.709400479037221,-11.966512463908694,9538.0,1.0
83,2514.0,50.927067311568905,-10.655865576698218,-10.99516913470262,9904.5,1.0
84,2515.0,52.56786573855295,-10.55653977494403,-10.062582981098513,9736.5,1.0
85,2516.0,54.103399747968,-10.496441015252472,-10.343999345681144,8968.0,1.0
86,2517.0,56.11004662142952,-10.350717315096198,-7.643158080501539,8586.5,1.0
87,2518.0,57.50078843442902,-10.290086675567256,-8.711067294283026,8165.0,1.0
88,2519.0,59.00092878503845,-10.18307916987528,-9.777136183163362,7640.0,1.0
89,2520.0,60.638336914117474,-10.078584972762156,-9.92101956310677,7430.5,1.0
90,2521.0,62.4944533727356,-9.97614749286332,-10.677272806524979,7632.0,1.0
91,2522.0,64.49379072803583,-10.065640794603837,-13.581699097687126,7985.5,1.0
92,2523.0,66.29750067299507,-10.125684547192023,-11.359645226403481,8567.5,1.0
93,2524.0,67.7705322934105,-10.266981928730115,-11.908037667886699,9034.0,1.0
94,2525.0,69.44054302376259,-10.36567231489345,-10.568739941252502,9653.0,1.0
95,2526.0,70.78237662461686,-10.456411994554776,-11.363554849856964,9999.5,1.0
96,2527.0,72.22825581850164,-10.453064500028473,-12.132673384465958,10403.0,1.0
97,2528.0,73.81614958632721,-10.45252839828479,-11.309891949308126,10809.0,1.0
98,3719.0,45.54098907789981,-10.39614198411207,-71.70702036332372,7771.5,1.0
99,3720.0,47.63294470971833,-10.511628063252466,-69.93456283932831,7877.5,1.0
100,3721.0,49.94222333766209,-10.569928497602817,-68.25921750905991,7886.0,1.0
101,3722.0,52.59899171353588,-10.52088795545918,-63.06584432378523,7984.5,1.0
102,3723.0,54.43119021587661,-10.575678574064646,-63.3956210380866,8186.5,1.0
103,3724.0,56.25815747228182,-10.409221373296084,-62.833519305639896,8173.5,1.0
104,3725.0,58.13433690247709,-10.521795975776271,-61.72901834519527,8310.5,1.0
105,3726.0,59.91208428617055,-10.347531530058092,-62.38588268370421,8346.0,1.0
106,3727.0,61.35802256385395,-9.94611909591238,-63.83155922698882,8227.0,1.0
107,3728.0,63.152180655060036,-9.943353221340473,-64.39596325871331,8285.5,1.0
108,3729.0,64.8623953618283,-9.937833166682687,-65.80536536159006,8377.5,1.0
109,3730.0,66.94565266775535,-10.041796267892693,-68.65631348449814,8633.0,1.0
110,3731.0,69.13647350539742,-10.096851213601077,-69.181611388803,8833.5,1.0
111,5145.0,36.417562720496804,-10.588882027777714,18.955763400653865,6944.0,1.0
112,5146.0,37.92440250595252,-10.5394032783808,19.096730762970985,6530.5,1.0
113,5149.0,42.478217943640786,-10.588222667057266,10.241290241872258,6890.0,1.0
114,5150.0,43.90574534886128,-10.338394162714028,2.9201472402235513,6706.5,1.0
115,5151.0,45.294646472074604,-10.425510708637605,3.6894331992538385,7517.5,1.0
116,5152.0,46.64694246146173,-10.427496194421096,3.393753372425577,7864.5,1.0
117,5153.0,47.85762072467792,-10.521379955387202,2.909891032223965,8354.5,1.0
118,5154.0,49.08377298986018,-10.562448864034817,2.9658323889313793,8586.0,1.0
119,5155.0,50.35319588316168,-10.608177077797674,2.7731655986473225,9017.5,1.0
120,5156.0,51.580207626406576,-10.65505271403455,2.9087147649631167,9539.5,1.0
121,5157.0,52.762977004618065,-10.650494842544635,3.8795581028677697,9678.5,1.0
122,5158.0,54.1377627821075,-10.666193973979233,4.330221867423743,9261.0,1.0
123,5159.0,55.21940992160522,-10.609958141827796,4.218333449438742,9140.5,1.0
124,5160.0,56.895580628149375,-10.605677821884884,5.374035662965758,8917.0,1.0
125,5161.0,58.62815041771674,-10.514566654288865,7.634761473536646,8714.5,1.0
126,5162.0,60.06998181748005,-10.416374881620962,7.526407026911768,8427.5,1.0
127,5163.0,61.512331019594406,-10.318598346685144,7.450459067452218,8115.0,1.0
128,5164.0,63.460763065556534,-10.361793519481001,6.270972140381891,8359.5,1.0
129,5165.0,64.96212468553988,-10.389195855940372,2.916466626038094,8582.5,1.0
130,5166.0,66.24769254961737,-10.430452032928347,0.7457849834720331,8742.0,1.0
131,5167.0,68.0754595778982,-10.370324189923016,-1.2826065637564579,8659.0,1.0
132,5168.0,69.57816596798142,-10.425057136326158,0.04694016267400336,9086.5,1.0
133,5169.0,70.77097273155432,-10.514028775127581,-0.6485101037018186,9350.0,1.0
134,5170.0,72.19740124895789,-10.56560316818646,0.16907574954748128,9143.0,1.0
135,5171.0,73.53184753617768,-10.701471868310598,-1.0534490688511404,9505.0,0.0
136,5172.0,74.75732154120851,-10.746498226563975,-1.3782813199114834,9768.0,0.0
137,5252.0,35.908586781841784,-10.578136524209503,-8.836377948596194,7838.0,1.0
138,5253.0,38.02642909488789,-10.573047610621797,-9.489024906860793,7727.0,1.0
139,5254.0,40.03169518714321,-10.523955085800825,-9.667948929872018,7860.5,1.0
140,5255.0,42.088083715062695,-10.4190460527047,-11.126252596429405,7845.0,1.0
141,5256.0,44.08288007125022,-10.381650710068437,-9.204576381703268,8528.0,1.0
142,5257.0,45.36191950841579,-10.372696435949884,-9.23128944397566,8687.0,1.0
143,5258.0,46.85490172383361,-10.370136672167424,-9.74455763275188,9097.5,1.0
144,5259.0,48.33499915103778,-10.413174921197843,-9.778023766548506,9284.5,1.0
145,5260.0,49.71862398790484,-10.405048544758404,-9.762646324475885,9369.5,1.0
146,5261.0,51.05053669155152,-10.44828738085547,-9.992140757991594,9433.5,1.0
147,5262.0,52.38068821979647,-10.483448821964702,-11.498919661670778,9285.0,1.0
148,5263.0,53.72427288972841,-10.527627692962211,-11.678457166156809,9273.0,1.0
149,5264.0,54.88106649755578,-10.610331590388963,-13.734772213468112,8962.0,1.0
150,5265.0,56.59445196119555,-10.602444506912228,-14.321264194393102,8681.5,1.0
151,5266.0,58.42618070883349,-10.598673946222316,-15.532548994160482,8565.0,1.0
152,5267.0,60.25755160098964,-10.596095358513429,-16.045181064380138,8429.0,1.0
153,5268.0,62.137437677765845,-10.589541593862947,-16.216124452152528,8592.0,1.0
154,5269.0,63.9518957177167,-10.640516665818259,-15.958004762329594,8831.0,1.0
155,5270.0,65.77845892347969,-10.543405347107525,-13.72842269223402,9747.5,1.0
156,5271.0,67.7399252317384,-10.490289712206476,-13.75791250596197,9727.0,1.0
157,5272.0,69.48737166886178,-10.494685362268779,-12.699843088522062,9788.0,1.0
158,5273.0,71.44734476062483,-10.451854575248818,-11.293452594131434,9441.0,1.0
159,5274.0,73.1319852832307,-10.502231502949137,-10.470161176832123,9808.5,1.0
160,5275.0,74.95159003733632,-10.495436661571247,-12.827430888370905,10580.5,1.0
161,5376.0,39.66310703884605,-10.771954970908112,33.675679721879675,8761.5,1.0
162,5377.0,40.822809452349205,-10.842745376029452,32.83231453235966,8658.5,1.0
163,5378.0,42.0229007363991,-10.86995656541318,31.753908202318435,8359.0,1.0
164,5379.0,43.26736543968721,-10.89737827835286,30.448577411939674,8121.0,1.0
165,5380.0,44.52383985306662,-10.881579024708739,26.802963208310114,7868.0,1.0
166,5381.0,45.730362901173216,-10.868776943610198,24.335089476681155,7603.5,1.0
167,5382.0,47.086639442471,-10.809695178366884,21.539211021748805,7349.5,1.0
168,5383.0,48.53414269011221,-10.797669872742427,19.451142998120982,7211.0,1.0
169,5384.0,49.508664999525415,-10.837809102826121,19.577310272166788,7537.0,1.0
170,5385.0,50.7061132103563,-10.832605233758615,19.883268673424364,7574.5,1.0
171,5386.0,51.70985598715826,-10.996979839321366,18.287339959628188,7856.5,1.0
172,5387.0,53.35476061851716,-10.963752731779143,20.483453291667427,8319.0,1.0
173,5388.0,54.32679374100385,-11.088875136312632,19.694276348161033,8527.5,1.0
174,5389.0,55.63987494650886,-11.135153065092075,21.286554445632365,9195.5,1.0
175,5390.0,57.01759025447118,-11.095984842661288,23.338841082594374,9585.5,1.0
176,5391.0,58.62303700952008,-11.09913361128148,23.669975601629396,9539.5,1.0
177,5392.0,60.87612569294318,-10.82813326718766,29.731070962627378,9780.0,1.0
178,5393.0,62.2469266089669,-10.828517143108513,30.62077310372989,9593.0,1.0
